ID,Gruppo,Collezione,Editore,Anno,Tipologia,Numero,Soggetto,Squadra / Sezione,Rarità,Condizione,Quantità,Note
Pan_CIT_Cal_S_23_0642,CIT,Calciatori 2022-2023,Panini,2023,Sticker,642,Jesse Joronen / Przemysław Wiśniewski / Ridgeciano Haps / Pietro Ceccaroni,Venezia,-,,1,
Pan_CIT_Cal_S_23_0641,CIT,Calciatori 2022-2023,Panini,2023,Sticker,641,Andrea Favilli / Alfredo Donnarumma / Raúl Moro / César Falletti,Ternana,-,,1,
Pan_CIT_Cal_S_23_0640,CIT,Calciatori 2022-2023,Panini,2023,Sticker,640,Mamadou Coulibaly / Francesco Di Tacchio / Antonio Palumbo / Anthony Partipilo,Ternana,-,,1,
Pan_CIT_Cal_S_23_0639,CIT,Calciatori 2022-2023,Panini,2023,Sticker,639,Salim Diakité / Valerio Mantovani / Frederik Sørensen / Davide Agazzi,Ternana,-,,1,
Pan_CIT_Cal_S_23_0635,CIT,Calciatori 2022-2023,Panini,2023,Sticker,635,Luca Belardinelli / Fabian Tait / Daniele Casiraghi / Andrea Schiavone,Südtirol,-,,1,
Pan_CIT_Cal_S_23_0633,CIT,Calciatori 2022-2023,Panini,2023,Sticker,633,Giacomo Poluzzi / Filippo De Col / Tommaso D'Orazio / Giovanni Zaro,Südtirol,-,,1,
Pan_CIT_Cal_S_23_0631,CIT,Calciatori 2022-2023,Panini,2023,Sticker,631,Salvatore Esposito / Fabio Maistro / Luca Valzania / Federico Proia,Spal,-,,1,
Pan_CIT_Cal_S_23_0628,CIT,Calciatori 2022-2023,Panini,2023,Sticker,628,Spal / Südtirol,Spal / Südtirol,rainbow foil,,1,
Pan_CIT_Cal_S_23_0626,CIT,Calciatori 2022-2023,Panini,2023,Sticker,626,Žan Majer / Hernani / Gabriele Gori / Federico Santander,Reggina,-,,1,
Pan_CIT_Cal_S_23_0624,CIT,Calciatori 2022-2023,Panini,2023,Sticker,624,Simone Colombi / Riccardo Gagliolo / Thiago Cionek / Niccolò Pierozzi,Reggina,-,,1,
Pan_CIT_Cal_S_23_0620,CIT,Calciatori 2022-2023,Panini,2023,Sticker,620,Nicolas / Pietro Beruatto / Federico Barba / Arturo Calabresi,Pisa,-,,1,
Pan_CIT_Cal_S_23_0618,CIT,Calciatori 2022-2023,Panini,2023,Sticker,618,Marco Olivieri / Federico Melchiorri / Luca Strizzolo / Samuel Di Carmine,Perugia,-,,1,
Pan_CIT_Cal_S_23_0611,CIT,Calciatori 2022-2023,Panini,2023,Sticker,611,Gianluigi Buffon / Leandro Chichizola / Jayden Oosterwolde / Simone Romagnoli,Parma,-,,1,
Pan_CIT_Cal_S_23_0610,CIT,Calciatori 2022-2023,Panini,2023,Sticker,610,Parma / Perugia,Parma / Perugia,rainbow foil,,1,
Pan_CIT_Cal_S_23_0606,CIT,Calciatori 2022-2023,Panini,2023,Sticker,606,Mirko Pigliacelli / Alessio Buttaro / Ionuț Nedelcearu / Ivan Marconi,Palermo,-,,1,
Pan_CIT_Cal_S_23_0602,CIT,Calciatori 2022-2023,Panini,2023,Sticker,602,Riccardo Gagno / Giorgio Cittadini / Antonio Pergreffi / Paulo Azzi,Modena,-,,1,
Pan_CIT_Cal_S_23_0601,CIT,Calciatori 2022-2023,Panini,2023,Sticker,601,Modena / Palermo,Modena / Palermo,rainbow foil,,1,
Pan_CIT_Cal_S_23_0597,CIT,Calciatori 2022-2023,Panini,2023,Sticker,597,Josep Martínez / Mattia Bani / Radu Drăgușin / Silvan Hefti,Genoa,-,,1,
Pan_CIT_Cal_S_23_0595,CIT,Calciatori 2022-2023,Panini,2023,Sticker,595,Luca Garritano / Ben Lhassine Kone / Luca Mazzitelli / Roberto Insigne,Frosinone,-,1 Rovinata,2,
Pan_CIT_Cal_S_23_0592,CIT,Calciatori 2022-2023,Panini,2023,Sticker,592,Frosinone / Genoa,Frosinone / Genoa,rainbow foil,,1,
Pan_CIT_Cal_S_23_0589,CIT,Calciatori 2022-2023,Panini,2023,Sticker,589,Michele Rigione / Andrea Rispoli / Sauli Väisänen / Marco Brescianini,Cosenza,-,,1,
Pan_CIT_Cal_S_23_0588,CIT,Calciatori 2022-2023,Panini,2023,Sticker,588,Kristjan Matoševič / Paolo Gozzi / Pietro Martino / Ciro Panico,Cosenza,-,,1,
Pan_CIT_Cal_S_23_0582,CIT,Calciatori 2022-2023,Panini,2023,Sticker,582,Raúl Asencio / Enrico Baldini / Ignacio Lores Varela / Mamadou Tounkara,Cittadella,-,,1,
Pan_CIT_Cal_S_23_0578,CIT,Calciatori 2022-2023,Panini,2023,Sticker,578,Gianluca Lapadula / Zito Luvumbo / Leonardo Pavoletti / Gastón Pereiro,Cagliari,-,,1,
Pan_CIT_Cal_S_23_0575,CIT,Calciatori 2022-2023,Panini,2023,Sticker,575,Boris Radunović / Giorgio Altare / Alessandro Di Pardo / Edoardo Goldaniga,Cagliari,-,,1,
Pan_CIT_Cal_S_23_0574,CIT,Calciatori 2022-2023,Panini,2023,Sticker,574,Cagliari / Cittadella,Cagliari / Cittadella,rainbow foil,,3,
Pan_CIT_Cal_S_23_0572,CIT,Calciatori 2022-2023,Panini,2023,Sticker,572,Massimo Bertagnoli / Dimitri Bisoli / Jakub Łabojko / Emanuele Ndoj,Brescia,-,,1,
Pan_CIT_Cal_S_23_0569,CIT,Calciatori 2022-2023,Panini,2023,Sticker,569,Diego Farias / Francesco Forte / Antonino La Gumina / Simeon Nwankwo,Benevento,-,,1,
Pan_CIT_Cal_S_23_0566,CIT,Calciatori 2022-2023,Panini,2023,Sticker,566,Alberto Paleari / Riccardo Capellini / Daam Foulon / Kamil Glik,Benevento,-,,2,
Pan_CIT_Cal_S_23_0565,CIT,Calciatori 2022-2023,Panini,2023,Sticker,565,Benevento / Brescia,Benevento / Brescia,rainbow foil,,1,
Pan_CIT_Cal_S_23_0563,CIT,Calciatori 2022-2023,Panini,2023,Sticker,563,Rubén Botta / Andrea D'Errico / Michael Folorunsho / Raffaele Maiello,Bari,-,,1,
Pan_CIT_Cal_S_23_0562,CIT,Calciatori 2022-2023,Panini,2023,Sticker,562,Emanuele Terranova / Francesco Vicari / Žan Žužek / Nicola Bellomo,Bari,-,,1,
Pan_CIT_Cal_S_23_0560,CIT,Calciatori 2022-2023,Panini,2023,Sticker,560,Soufiane Bidaoui / Federico Dionisi / Cedric Gondo / Christopher Lungoyi,Ascoli,-,,1,
Pan_CIT_Cal_S_23_0559,CIT,Calciatori 2022-2023,Panini,2023,Sticker,559,Fabrizio Caligara / Michele Collocolo / Mirko Eramo / Marcello Falzerano,Ascoli,-,,1,
Pan_CIT_Cal_S_23_0558,CIT,Calciatori 2022-2023,Panini,2023,Sticker,558,Nicola Falasco / Simone Giordano / Alessandro Salvi / Marcel Büchel,Ascoli,-,,1,
Pan_CIT_Cal_S_23_0553,CIT,Calciatori 2022-2023,Panini,2023,Sticker,553,Roma,Roma,-,,1,
Pan_CIT_Cal_S_23_0552,CIT,Calciatori 2022-2023,Panini,2023,Sticker,552,Pomigliano,Pomigliano,-,,1,
Pan_CIT_Cal_S_23_0549,CIT,Calciatori 2022-2023,Panini,2023,Sticker,549,Juventus,Juventus,-,,1,
Pan_CIT_Cal_S_23_0543,CIT,Calciatori 2022-2023,Panini,2023,Sticker,543,Andrea Sottil,Udinese,-,,1,
Pan_CIT_Cal_S_23_0541,CIT,Calciatori 2022-2023,Panini,2023,Sticker,541,Ilija Nestorovski,Udinese,-,,1,
Pan_CIT_Cal_S_23_0540,CIT,Calciatori 2022-2023,Panini,2023,Sticker,540,Beto,Udinese,-,,1,
Pan_CIT_Cal_S_23_0538,CIT,Calciatori 2022-2023,Panini,2023,Sticker,538,Gerard Deulofeu,Udinese,-,,1,
Pan_CIT_Cal_S_23_0537,CIT,Calciatori 2022-2023,Panini,2023,Sticker,537,Walace,Udinese,-,,2,
Pan_CIT_Cal_S_23_0536,CIT,Calciatori 2022-2023,Panini,2023,Sticker,536,Roberto Pereyra,Udinese,-,,1,
Pan_CIT_Cal_S_23_0534,CIT,Calciatori 2022-2023,Panini,2023,Sticker,534,Lazar Samardžić,Udinese,-,,1,
Pan_CIT_Cal_S_23_0532,CIT,Calciatori 2022-2023,Panini,2023,Sticker,532,Sandi Lovrić,Udinese,-,,1,
Pan_CIT_Cal_S_23_0530,CIT,Calciatori 2022-2023,Panini,2023,Sticker,530,Jaka Bijol,Udinese,-,,2,
Pan_CIT_Cal_S_23_0529,CIT,Calciatori 2022-2023,Panini,2023,Sticker,529,Enzo Ebosse,Udinese,-,,1,
Pan_CIT_Cal_S_23_0526,CIT,Calciatori 2022-2023,Panini,2023,Sticker,526,Destiny Udogie,Udinese,-,,1,
Pan_CIT_Cal_S_23_0525,CIT,Calciatori 2022-2023,Panini,2023,Sticker,525,Bram Nuytinck,Udinese,-,,1,
Pan_CIT_Cal_S_23_0517,CIT,Calciatori 2022-2023,Panini,2023,Sticker,517,Nikola Vlašić,Torino,rainbow foil,,1,
Pan_CIT_Cal_S_23_0515,CIT,Calciatori 2022-2023,Panini,2023,Sticker,515,Antonio Sanabria,Torino,holographic,,1,
Pan_CIT_Cal_S_23_0514,CIT,Calciatori 2022-2023,Panini,2023,Sticker,514,Yann Karamoh,Torino,-,,1,
Pan_CIT_Cal_S_23_0513,CIT,Calciatori 2022-2023,Panini,2023,Sticker,513,Nemanja Radonjić,Torino,-,,1,
Pan_CIT_Cal_S_23_0511,CIT,Calciatori 2022-2023,Panini,2023,Sticker,511,Antonio Sanabria,Torino,-,,1,
Pan_CIT_Cal_S_23_0510,CIT,Calciatori 2022-2023,Panini,2023,Sticker,510,Demba Seck,Torino,-,,1,
Pan_CIT_Cal_S_23_0509,CIT,Calciatori 2022-2023,Panini,2023,Sticker,509,Nikola Vlašić,Torino,-,,1,
Pan_CIT_Cal_S_23_0508,CIT,Calciatori 2022-2023,Panini,2023,Sticker,508,Valentino Lazaro,Torino,-,,2,
Pan_CIT_Cal_S_23_0505,CIT,Calciatori 2022-2023,Panini,2023,Sticker,505,Karol Linetty,Torino,-,,1,
Pan_CIT_Cal_S_23_0504,CIT,Calciatori 2022-2023,Panini,2023,Sticker,504,Emirhan Ilkhan,Torino,-,,1,
Pan_CIT_Cal_S_23_0503,CIT,Calciatori 2022-2023,Panini,2023,Sticker,503,Samuele Ricci,Torino,-,,1,
Pan_CIT_Cal_S_23_0502,CIT,Calciatori 2022-2023,Panini,2023,Sticker,502,Koffi Djidji,Torino,-,,2,
Pan_CIT_Cal_S_23_0501,CIT,Calciatori 2022-2023,Panini,2023,Sticker,501,Ricardo Rodríguez,Torino,-,,1,
Pan_CIT_Cal_S_23_0499,CIT,Calciatori 2022-2023,Panini,2023,Sticker,499,Wilfried Singo,Torino,-,,1,
Pan_CIT_Cal_S_23_0498,CIT,Calciatori 2022-2023,Panini,2023,Sticker,498,Perr Schuurs,Torino,-,,1,
Pan_CIT_Cal_S_23_0495,CIT,Calciatori 2022-2023,Panini,2023,Sticker,495,Ola Aina,Torino,-,,1,
Pan_CIT_Cal_S_23_0494,CIT,Calciatori 2022-2023,Panini,2023,Sticker,494,Vanja Milinković-Savić,Torino,-,,1,
Pan_CIT_Cal_S_23_0488,CIT,Calciatori 2022-2023,Panini,2023,Sticker,488,Daniele Verde,Spezia,holographic,,4,
Pan_CIT_Cal_S_23_0487,CIT,Calciatori 2022-2023,Panini,2023,Sticker,487,David Strelec,Spezia,-,,1,
Pan_CIT_Cal_S_23_0482,CIT,Calciatori 2022-2023,Panini,2023,Sticker,482,Jacopo Sala,Spezia,-,,1,
Pan_CIT_Cal_S_23_0480,CIT,Calciatori 2022-2023,Panini,2023,Sticker,480,Viktor Kovalenko,Spezia,-,,1,
Pan_CIT_Cal_S_23_0474,CIT,Calciatori 2022-2023,Panini,2023,Sticker,474,Kelvin Amian,Spezia,-,,1,
Pan_CIT_Cal_S_23_0471,CIT,Calciatori 2022-2023,Panini,2023,Sticker,471,Emil Holm,Spezia,-,,1,
Pan_CIT_Cal_S_23_0468,CIT,Calciatori 2022-2023,Panini,2023,Sticker,468,Mattia Caldara,Spezia,-,,1,
Pan_CIT_Cal_S_23_0467,CIT,Calciatori 2022-2023,Panini,2023,Sticker,467,Jeroen Zoet,Spezia,-,,1,
Pan_CIT_Cal_S_23_0463,CIT,Calciatori 2022-2023,Panini,2023,Sticker,463,Andrea Pinamonti,Sassuolo,rainbow foil,,1,
Pan_CIT_Cal_S_23_0462,CIT,Calciatori 2022-2023,Panini,2023,Sticker,462,Alessio Dionisi,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0456,CIT,Calciatori 2022-2023,Panini,2023,Sticker,456,Andrea Pinamonti,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0455,CIT,Calciatori 2022-2023,Panini,2023,Sticker,455,Kristian Thorstvedt,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0454,CIT,Calciatori 2022-2023,Panini,2023,Sticker,454,Matheus Henrique,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0447,CIT,Calciatori 2022-2023,Panini,2023,Sticker,447,Mert Müldür,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0446,CIT,Calciatori 2022-2023,Panini,2023,Sticker,446,Geōrgios Kyriakopoulos,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0445,CIT,Calciatori 2022-2023,Panini,2023,Sticker,445,Riccardo Marchizza,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0443,CIT,Calciatori 2022-2023,Panini,2023,Sticker,443,Kaan Ayhan,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0442,CIT,Calciatori 2022-2023,Panini,2023,Sticker,442,Gian Marco Ferrari,Sassuolo,-,,2,
Pan_CIT_Cal_S_23_0441,CIT,Calciatori 2022-2023,Panini,2023,Sticker,441,Jeremy Toljan,Sassuolo,-,,1,
Pan_CIT_Cal_S_23_0438,CIT,Calciatori 2022-2023,Panini,2023,Sticker,438,Sassuolo,Sassuolo,holographic,,1,
Pan_CIT_Cal_S_23_0433,CIT,Calciatori 2022-2023,Panini,2023,Sticker,433,Fabio Quagliarella,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0430,CIT,Calciatori 2022-2023,Panini,2023,Sticker,430,Manuel De Luca,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0429,CIT,Calciatori 2022-2023,Panini,2023,Sticker,429,Manolo Gabbiadini,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0428,CIT,Calciatori 2022-2023,Panini,2023,Sticker,428,Abdelhamid Sabiri,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0426,CIT,Calciatori 2022-2023,Panini,2023,Sticker,426,Gonzalo Villar,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0424,CIT,Calciatori 2022-2023,Panini,2023,Sticker,424,Mehdi Léris,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0422,CIT,Calciatori 2022-2023,Panini,2023,Sticker,422,Ronaldo Vieira,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0421,CIT,Calciatori 2022-2023,Panini,2023,Sticker,421,Harry Winks,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0418,CIT,Calciatori 2022-2023,Panini,2023,Sticker,418,Tommaso Augello,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0417,CIT,Calciatori 2022-2023,Panini,2023,Sticker,417,Andrea Conti,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0416,CIT,Calciatori 2022-2023,Panini,2023,Sticker,416,Alex Ferrari,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0415,CIT,Calciatori 2022-2023,Panini,2023,Sticker,415,Nicola Murru,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0414,CIT,Calciatori 2022-2023,Panini,2023,Sticker,414,Omar Colley,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0412,CIT,Calciatori 2022-2023,Panini,2023,Sticker,412,Emil Audero,Sampdoria,-,,1,
Pan_CIT_Cal_S_23_0408,CIT,Calciatori 2022-2023,Panini,2023,Sticker,408,Davide Nicola,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0400,CIT,Calciatori 2022-2023,Panini,2023,Sticker,400,Tonny Vilhena,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0398,CIT,Calciatori 2022-2023,Panini,2023,Sticker,398,Giulio Maggiore,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0394,CIT,Calciatori 2022-2023,Panini,2023,Sticker,394,Emil Bohinen,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0393,CIT,Calciatori 2022-2023,Panini,2023,Sticker,393,Lorenzo Pirola,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0391,CIT,Calciatori 2022-2023,Panini,2023,Sticker,391,Norbert Gyömbér,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0389,CIT,Calciatori 2022-2023,Panini,2023,Sticker,389,Pasquale Mazzocchi,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0388,CIT,Calciatori 2022-2023,Panini,2023,Sticker,388,Dylan Bronn,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0385,CIT,Calciatori 2022-2023,Panini,2023,Sticker,385,Vincenzo Fiorillo,Salernitana,-,,1,
Pan_CIT_Cal_S_23_0384,CIT,Calciatori 2022-2023,Panini,2023,Sticker,384,Salernitana,Salernitana,holographic,,3,
Pan_CIT_Cal_S_23_0380,CIT,Calciatori 2022-2023,Panini,2023,Sticker,380,Lorenzo Pellegrini,Roma,holographic,,2,
Pan_CIT_Cal_S_23_0378,CIT,Calciatori 2022-2023,Panini,2023,Sticker,378,Tammy Abraham,Roma,-,,1,
Pan_CIT_Cal_S_23_0375,CIT,Calciatori 2022-2023,Panini,2023,Sticker,375,Stephan El Shaarawy,Roma,-,,1,
Pan_CIT_Cal_S_23_0374,CIT,Calciatori 2022-2023,Panini,2023,Sticker,374,Nicola Zalewski,Roma,-,,1,
Pan_CIT_Cal_S_23_0371,CIT,Calciatori 2022-2023,Panini,2023,Sticker,371,Bryan Cristante,Roma,-,,1,
Pan_CIT_Cal_S_23_0369,CIT,Calciatori 2022-2023,Panini,2023,Sticker,369,Lorenzo Pellegrini,Roma,-,,1,
Pan_CIT_Cal_S_23_0368,CIT,Calciatori 2022-2023,Panini,2023,Sticker,368,Mady Camara,Roma,-,,1,
Pan_CIT_Cal_S_23_0367,CIT,Calciatori 2022-2023,Panini,2023,Sticker,367,Leonardo Spinazzola,Roma,-,,1,
Pan_CIT_Cal_S_23_0366,CIT,Calciatori 2022-2023,Panini,2023,Sticker,366,Gianluca Mancini,Roma,-,,1,
Pan_CIT_Cal_S_23_0365,CIT,Calciatori 2022-2023,Panini,2023,Sticker,365,Roger Ibañez,Roma,-,,1,
Pan_CIT_Cal_S_23_0364,CIT,Calciatori 2022-2023,Panini,2023,Sticker,364,Zeki Çelik,Roma,-,,1,
Pan_CIT_Cal_S_23_0363,CIT,Calciatori 2022-2023,Panini,2023,Sticker,363,Rick Karsdorp,Roma,-,,1,
Pan_CIT_Cal_S_23_0362,CIT,Calciatori 2022-2023,Panini,2023,Sticker,362,Marash Kumbulla,Roma,-,,1,
Pan_CIT_Cal_S_23_0361,CIT,Calciatori 2022-2023,Panini,2023,Sticker,361,Chris Smalling,Roma,-,,1,
Pan_CIT_Cal_S_23_0359,CIT,Calciatori 2022-2023,Panini,2023,Sticker,359,Mile Svilar,Roma,-,,2,
Pan_CIT_Cal_S_23_0356,CIT,Calciatori 2022-2023,Panini,2023,Sticker,356,Napoli,Napoli,-,,1,
Pan_CIT_Cal_S_23_0355,CIT,Calciatori 2022-2023,Panini,2023,Sticker,355,Khvicha Kvaratskhelia,Napoli,rainbow foil,,2,
Pan_CIT_Cal_S_23_0353,CIT,Calciatori 2022-2023,Panini,2023,Sticker,353,Victor Osimhen,Napoli,holographic,,1,
Pan_CIT_Cal_S_23_0352,CIT,Calciatori 2022-2023,Panini,2023,Sticker,352,Giacomo Raspadori,Napoli,-,,1,
Pan_CIT_Cal_S_23_0350,CIT,Calciatori 2022-2023,Panini,2023,Sticker,350,Victor Osimhen,Napoli,-,,1,
Pan_CIT_Cal_S_23_0349,CIT,Calciatori 2022-2023,Panini,2023,Sticker,349,Matteo Politano,Napoli,-,,1,
Pan_CIT_Cal_S_23_0347,CIT,Calciatori 2022-2023,Panini,2023,Sticker,347,Alessio Zerbin,Napoli,-,,1,
Pan_CIT_Cal_S_23_0344,CIT,Calciatori 2022-2023,Panini,2023,Sticker,344,Eljif Elmas,Napoli,-,,1,
Pan_CIT_Cal_S_23_0343,CIT,Calciatori 2022-2023,Panini,2023,Sticker,343,Stanislav Lobotka,Napoli,-,,1,
Pan_CIT_Cal_S_23_0342,CIT,Calciatori 2022-2023,Panini,2023,Sticker,342,Tanguy Ndombele,Napoli,-,,1,
Pan_CIT_Cal_S_23_0341,CIT,Calciatori 2022-2023,Panini,2023,Sticker,341,Piotr Zieliński,Napoli,-,,1,
Pan_CIT_Cal_S_23_0339,CIT,Calciatori 2022-2023,Panini,2023,Sticker,339,Juan Jesus,Napoli,-,,1,
Pan_CIT_Cal_S_23_0338,CIT,Calciatori 2022-2023,Panini,2023,Sticker,338,Giovanni Di Lorenzo,Napoli,-,,1,
Pan_CIT_Cal_S_23_0337,CIT,Calciatori 2022-2023,Panini,2023,Sticker,337,Min-Jae Kim,Napoli,-,,1,
Pan_CIT_Cal_S_23_0335,CIT,Calciatori 2022-2023,Panini,2023,Sticker,335,Mathías Olivera,Napoli,-,,1,
Pan_CIT_Cal_S_23_0334,CIT,Calciatori 2022-2023,Panini,2023,Sticker,334,Mário Rui,Napoli,-,,1,
Pan_CIT_Cal_S_23_0329,CIT,Calciatori 2022-2023,Panini,2023,Sticker,329,Monza,Monza,-,,1,
Pan_CIT_Cal_S_23_0327,CIT,Calciatori 2022-2023,Panini,2023,Sticker,327,Raffaele Palladino,Monza,-,,1,
Pan_CIT_Cal_S_23_0326,CIT,Calciatori 2022-2023,Panini,2023,Sticker,326,Matteo Pessina,Monza,holographic,,5,
Pan_CIT_Cal_S_23_0323,CIT,Calciatori 2022-2023,Panini,2023,Sticker,323,Andrea Petagna,Monza,-,,1,
Pan_CIT_Cal_S_23_0322,CIT,Calciatori 2022-2023,Panini,2023,Sticker,322,Gianluca Caprari,Monza,-,,1,
Pan_CIT_Cal_S_23_0321,CIT,Calciatori 2022-2023,Panini,2023,Sticker,321,Patrick Ciurria,Monza,-,,1,
Pan_CIT_Cal_S_23_0318,CIT,Calciatori 2022-2023,Panini,2023,Sticker,318,Andrea Colpani,Monza,-,,1,
Pan_CIT_Cal_S_23_0317,CIT,Calciatori 2022-2023,Panini,2023,Sticker,317,Marco D'Alessandro,Monza,-,,1,
Pan_CIT_Cal_S_23_0316,CIT,Calciatori 2022-2023,Panini,2023,Sticker,316,José Machín,Monza,-,,1,
Pan_CIT_Cal_S_23_0315,CIT,Calciatori 2022-2023,Panini,2023,Sticker,315,Filippo Ranocchia,Monza,-,,1,
Pan_CIT_Cal_S_23_0310,CIT,Calciatori 2022-2023,Panini,2023,Sticker,310,Luca Caldirola,Monza,-,,1,
Pan_CIT_Cal_S_23_0309,CIT,Calciatori 2022-2023,Panini,2023,Sticker,309,Armando Izzo,Monza,-,,1,
Pan_CIT_Cal_S_23_0308,CIT,Calciatori 2022-2023,Panini,2023,Sticker,308,Pablo Marí,Monza,-,,1,
Pan_CIT_Cal_S_23_0307,CIT,Calciatori 2022-2023,Panini,2023,Sticker,307,Carlos Augusto,Monza,-,,1,
Pan_CIT_Cal_S_23_0304,CIT,Calciatori 2022-2023,Panini,2023,Sticker,304,Alessio Cragno,Monza,-,,1,
Pan_CIT_Cal_S_23_0303,CIT,Calciatori 2022-2023,Panini,2023,Sticker,303,Monza,Monza,holographic,,3,
Pan_CIT_Cal_S_23_0301,CIT,Calciatori 2022-2023,Panini,2023,Sticker,301,Charles De Ketelaere,Milan,rainbow foil,,1,
Pan_CIT_Cal_S_23_0299,CIT,Calciatori 2022-2023,Panini,2023,Sticker,299,Rafael Leão,Milan,holographic,,2,
Pan_CIT_Cal_S_23_0297,CIT,Calciatori 2022-2023,Panini,2023,Sticker,297,Junior Messias,Milan,-,,1,
Pan_CIT_Cal_S_23_0295,CIT,Calciatori 2022-2023,Panini,2023,Sticker,295,Olivier Giroud,Milan,-,,1,
Pan_CIT_Cal_S_23_0291,CIT,Calciatori 2022-2023,Panini,2023,Sticker,291,Alexis Saelemaekers,Milan,-,,1,
Pan_CIT_Cal_S_23_0290,CIT,Calciatori 2022-2023,Panini,2023,Sticker,290,Brahim Díaz,Milan,-,,1,
Pan_CIT_Cal_S_23_0287,CIT,Calciatori 2022-2023,Panini,2023,Sticker,287,Yacine Adli,Milan,-,,1,
Pan_CIT_Cal_S_23_0286,CIT,Calciatori 2022-2023,Panini,2023,Sticker,286,Sandro Tonali,Milan,-,,1,
Pan_CIT_Cal_S_23_0285,CIT,Calciatori 2022-2023,Panini,2023,Sticker,285,Fikayo Tomori,Milan,-,,1,
Pan_CIT_Cal_S_23_0283,CIT,Calciatori 2022-2023,Panini,2023,Sticker,283,Pierre Kalulu,Milan,-,,1,
Pan_CIT_Cal_S_23_0281,CIT,Calciatori 2022-2023,Panini,2023,Sticker,281,Davide Calabria,Milan,-,,1,
Pan_CIT_Cal_S_23_0279,CIT,Calciatori 2022-2023,Panini,2023,Sticker,279,Sergiño Dest,Milan,-,,1,
Pan_CIT_Cal_S_23_0273,CIT,Calciatori 2022-2023,Panini,2023,Sticker,273,Marco Baroni,Lecce,-,,1,
Pan_CIT_Cal_S_23_0270,CIT,Calciatori 2022-2023,Panini,2023,Sticker,270,Assan Ceesay,Lecce,-,,1,
Pan_CIT_Cal_S_23_0269,CIT,Calciatori 2022-2023,Panini,2023,Sticker,269,Lorenzo Colombo,Lecce,-,,1,
Pan_CIT_Cal_S_23_0268,CIT,Calciatori 2022-2023,Panini,2023,Sticker,268,Marcin Listkowski,Lecce,-,,1,
Pan_CIT_Cal_S_23_0267,CIT,Calciatori 2022-2023,Panini,2023,Sticker,267,Gabriel Strefezza,Lecce,-,,3,
Pan_CIT_Cal_S_23_0265,CIT,Calciatori 2022-2023,Panini,2023,Sticker,265,Lameck Banda,Lecce,-,,1,
Pan_CIT_Cal_S_23_0264,CIT,Calciatori 2022-2023,Panini,2023,Sticker,264,Alexis Blin,Lecce,-,,1,
Pan_CIT_Cal_S_23_0263,CIT,Calciatori 2022-2023,Panini,2023,Sticker,263,Joan González,Lecce,-,,1,
Pan_CIT_Cal_S_23_0261,CIT,Calciatori 2022-2023,Panini,2023,Sticker,261,Kristoffer Askildsen,Lecce,-,,1,
Pan_CIT_Cal_S_23_0259,CIT,Calciatori 2022-2023,Panini,2023,Sticker,259,Morten Hjulmand,Lecce,-,,1,
Pan_CIT_Cal_S_23_0258,CIT,Calciatori 2022-2023,Panini,2023,Sticker,258,Alessandro Tuia,Lecce,-,,1,
Pan_CIT_Cal_S_23_0257,CIT,Calciatori 2022-2023,Panini,2023,Sticker,257,Marin Pongračić,Lecce,-,,1,
Pan_CIT_Cal_S_23_0256,CIT,Calciatori 2022-2023,Panini,2023,Sticker,256,Antonino Gallo,Lecce,-,,1,
Pan_CIT_Cal_S_23_0255,CIT,Calciatori 2022-2023,Panini,2023,Sticker,255,Valentin Gendrey,Lecce,-,,1,
Pan_CIT_Cal_S_23_0254,CIT,Calciatori 2022-2023,Panini,2023,Sticker,254,Federico Baschirotto,Lecce,-,,1,
Pan_CIT_Cal_S_23_0253,CIT,Calciatori 2022-2023,Panini,2023,Sticker,253,Giuseppe Pezzella,Lecce,-,,1,
